Date,Open,High,Low,Close,Adj Close,Volume
2017-01-25,120.419998,122.099998,120.279999,121.879997,119.005104,32377600
2017-01-26,121.669998,122.440002,121.599998,121.940002,119.063698,26337600
2017-01-27,122.139999,122.349998,121.599998,121.949997,119.073456,20562900
2017-01-30,120.930000,121.629997,120.660004,121.629997,118.761009,30377500
2017-01-31,121.150002,121.389999,120.620003,121.349998,118.487602,49201000
2017-02-01,127.029999,130.490005,127.010002,128.750000,125.713051,111985000
2017-02-02,127.980003,129.389999,127.779999,128.529999,125.498253,33710400
2017-02-03,128.309998,129.190002,128.160004,129.080002,126.035263,24507300
2017-02-06,129.130005,130.500000,128.899994,130.289993,127.216721,26845900
2017-02-07,130.539993,132.089996,130.449997,131.529999,128.427475,38183800
2017-02-08,131.350006,132.220001,131.220001,132.039993,128.925446,23004100
2017-02-09,131.649994,132.449997,131.119995,132.419998,129.857056,28349900
2017-02-10,132.460007,132.940002,132.050003,132.119995,129.562866,20065500
2017-02-13,133.080002,133.820007,132.750000,133.289993,130.710190,23035400
2017-02-14,133.470001,135.089996,133.250000,135.020004,132.406754,33226200
2017-02-15,135.520004,136.270004,134.619995,135.509995,132.887253,35623100
2017-02-16,135.669998,135.899994,134.839996,135.350006,132.730377,22584600
2017-02-17,135.100006,135.830002,135.100006,135.720001,133.093216,22198200
2017-02-21,136.229996,136.750000,135.979996,136.699997,134.054214,24507200
2017-02-22,136.429993,137.119995,136.110001,137.110001,134.456299,20836900
2017-02-23,137.380005,137.479996,136.300003,136.529999,133.887512,20788200
2017-02-24,135.910004,136.660004,135.279999,136.660004,134.015015,21776600
